id,property_address,address_number,address_name,enforcement_proceedings,property_type,property_ward,inspection_thread,inspections_opendate,inspections_closeddate,violation_fire_code,violations_item_number,violation_description
77293,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,1.1.2.1./6.4.3.7.(1),3,1.1.2.1./6.4.3.7.(1) Records of Test (Standpipe - FD Connections)
77294,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,2.2.2.1,4,2.2.2.1 Damaged fire separations
77295,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,2.2.3.1,5,2.2.3.1 Damaged closures
77296,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,2.2.3.2,6,2.2.3.2 Maintenance of closures
77297,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,2.4.1.1,7,2.4.1.1 Accumulation of combustible materials
77298,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,6.5.1.5,8,6.5.1.5 Obstructions
77299,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,6.5.3.4,9,6.5.3.4 Sprinkler heads
77300,215 Wynford Dr,215,Wynford,No,High Rise,16,_6bcb40D8F5014C2,2020-05-06,2020-07-30 00:01:00,9.6.2.11,10,9.6.2.11 Refuse storage rooms
77301,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,1.1.2.1./6.2.7.5.,1,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
77302,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,1.1.2.1./6.3.2.4.,2,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
77303,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,2.2.2.1,3,2.2.2.1 Damaged fire separations
77304,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,2.2.3.2,4,2.2.3.2 Maintenance of closures
77305,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,2.2.3.3,5,2.2.3.3 Operation of closures
77306,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,2.4.1.1,6,2.4.1.1 Accumulation of combustible materials
77307,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,2.7.1.7,7,2.7.1.7 Maintenance and lighting for exits
77308,409 Bloor St E,409,Bloor,No,High Rise,13,_6bcb42EBD7B95C8,2020-12-16 13:52:03,2021-11-30 09:10:09,CH 470 - S.7,8,CH 470 - S.7
77309,2450 Weston Rd,2450,Weston,No,High Rise,5,_6bcb458905495E4,2020-05-15 16:32:27,2020-10-20 14:10:18,1.1.2.1./6.3.2.4.,1,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
77315,30 Thunder Grv,30,Thunder,No,High Rise,23,_6bcc6346DB94EB1,2020-05-15 11:48:25,2020-11-12 16:09:51,1.1.2.3./6.4.3.7.(1),1,1.1.2.3./6.4.3.7.(1) Records of Test (Standpipe - FD Connections)
77316,30 Thunder Grv,30,Thunder,No,High Rise,23,_6bcc6346DB94EB1,2020-05-15 11:48:25,2020-11-12 16:09:51,2.2.3.2,2,2.2.3.2 Maintenance of closures
77317,25 Thunder Grv,25,Thunder,No,High Rise,23,_6bcc644C5AD7763,2020-06-09 08:39:02,2020-07-10 16:24:47,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
77318,25 Thunder Grv,25,Thunder,No,High Rise,23,_6bcc644C5AD7763,2020-06-09 08:39:02,2020-07-10 16:24:47,1.1.2.3./7.3.1.2.,2,1.1.2.3./7.3.1.2. Records of Test (Smoke Control)
77319,25 Thunder Grv,25,Thunder,No,High Rise,23,_6bcc644C5AD7763,2020-06-09 08:39:02,2020-07-10 16:24:47,2.2.3.2,3,2.2.3.2 Maintenance of closures
77320,25 Thunder Grv,25,Thunder,No,High Rise,23,_6bcc644C5AD7763,2020-06-09 08:39:02,2020-07-10 16:24:47,2.8.3.4,4,2.8.3.4 Records
77321,100 Wingarden Crt,100,Wingarden,No,High Rise,23,_6bcc6BAB936F32F,2020-08-18 07:16:27,2021-07-29 11:34:44,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
77322,100 Wingarden Crt,100,Wingarden,No,High Rise,23,_6bcc6BAB936F32F,2020-08-18 07:16:27,2021-07-29 11:34:44,2.2.3.2,2,2.2.3.2 Maintenance of closures
77323,100 Wingarden Crt,100,Wingarden,No,High Rise,23,_6bcc6BAB936F32F,2020-08-18 07:16:27,2021-07-29 11:34:44,4.3.13.5,3,4.3.13.5 Placards
77324,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,1.1.1.2,1,"Check, Inspect and Test"
77325,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,1.1.2.1./6.5.5.2.,2,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
77326,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,1.1.2.1./6.6.5.6.,3,1.1.2.1./6.6.5.6. Records of Test (Hydrant Water Flow)
77327,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,1.1.2.1./6.7.1.1.,4,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
77328,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,2.2.2.1,5,2.2.2.1 Damaged fire separations
77329,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,2.2.3.2,6,2.2.3.2 Maintenance of closures
77330,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,2.4.1.1,7,2.4.1.1 Accumulation of combustible materials
77331,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,2.4.1.1,8,2.4.1.1 Accumulation of combustible materials
77332,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,2.7.3.1,9,2.7.3.1 Exit signs
77333,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,2.8.2.5 (1),10,2.8.2.5 (1) Posting fire emergency procedures
77334,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,6.3.2.5,11,6.3.2.5 Voice communication systems
77335,80 Alton Towers Crcl,80,Alton Towers,No,High Rise,23,_6bcc700042154EA,2020-05-21 12:00:03,2021-06-03 11:00:56,9.6.3.6,12,9.6.3.6 Exit signs
77338,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,1.1.2.1,1,1.1.2.1 Records to be prepared
77339,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,1.1.2.1./6.5.5.4.,2,1.1.2.1./6.5.5.4. Records of Test (Dry Pipe Trip Test)
77340,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,1.1.2.1./6.7.1.1.,3,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
77341,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,1.1.2.1./7.3.1.2.,4,1.1.2.1./7.3.1.2. Records of Test (Smoke Control)
77342,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,2.2.2.1,5,2.2.2.1 Damaged fire separations
77343,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,2.2.3.2,6,2.2.3.2 Maintenance of closures
77344,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,2.2.3.5,7,2.2.3.5 Inspection of fire dampers and fire-stop flaps
77345,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,2.8.2.1,8,2.8.2.1 Measures in a fire safety plan
77346,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,2.8.2.5 (1),9,2.8.2.5 (1) Posting fire emergency procedures
77347,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,2.8.3.2,10,2.8.3.2 Frequency
77348,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,6.2.4.1,11,6.2.4.1 Where portable extinguishers required
77349,300 Alton Towers Crcl,300,Alton Towers,No,High Rise,23,_6bccb88F58436F6,2020-08-18 13:30:33,2021-04-20 10:00:46,6.4.3.2,12,6.4.3.2 Hydrostatic test
77350,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
77351,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,1.1.2.1./6.7.1.1.,2,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
77352,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,1.1.2.1./7.2.2.1.,3,1.1.2.1./7.2.2.1. Records of Test (Elevator)
77353,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,2.2.2.1,4,2.2.2.1 Damaged fire separations
77354,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,2.2.3.2,5,2.2.3.2 Maintenance of closures
77355,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,2.4.1.1,6,2.4.1.1 Accumulation of combustible materials
77356,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,2.8.2.1,7,2.8.2.1 Measures in a fire safety plan
77357,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,2.8.2.5 (1),8,2.8.2.5 (1) Posting fire emergency procedures
77358,160 Alton Towers Crcl,160,Alton Towers,No,High Rise,23,_6bccb9F14C151C4,2020-07-21 11:00:13,2021-04-06 11:00:47,6.5.1.5 (1),9,6.5.1.5 (1) Obstructions
77362,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1,1,1.1.2.1 Records to be prepared
77363,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
77364,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
77365,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
77366,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1./6.4.3.7.(1),5,1.1.2.1./6.4.3.7.(1) Records of Test (Standpipe - FD Connections)
77367,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1./6.5.5.2.,6,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
77368,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1./6.6.3.5.,7,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
77369,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.1./6.6.5.6.,8,1.1.2.1./6.6.5.6. Records of Test (Hydrant Water Flow)
77370,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,1.1.2.3,9,1.1.2.3  (Do Not Use)
77371,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,2.4.1.1,10,2.4.1.1 Accumulation of combustible materials
77372,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,2.5.1.2,11,2.5.1.2 Maintaining access free of obstructions
77373,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,2.8.2.1,12,2.8.2.1 Measures in a fire safety plan
77374,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,6.4.1.2,13,6.4.1.2 Testing
77375,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,6.4.2.1,14,6.4.2.1 Hose stations
77376,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,6.4.2.6,15,6.4.2.6 Standpipe identification
77377,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,6.4.3.7,16,6.4.3.7. Fire Department Connections
77378,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,9.6.2.6,17,9.6.2.6 Protection of openings in fire separations
77379,665 Kennedy Rd,665,Kennedy,No,High Rise,20,_6bcdd93BE3DADE7,2020-05-22 15:19:11,2021-03-19 16:17:59,9.6.5.6,18,9.6.5.6 Firefighters' elevators
77381,425 Walmer Rd,425,Walmer,No,High Rise,12,_6bd232064ED0D62,2020-05-19 11:38:38,2020-08-11 08:11:41,1.1.2.2,1,1.1.2.2 Retention of records
77382,425 Walmer Rd,425,Walmer,No,High Rise,12,_6bd232064ED0D62,2020-05-19 11:38:38,2020-08-11 08:11:41,2.2.2.1,2,2.2.2.1 Damaged fire separations
77383,425 Walmer Rd,425,Walmer,No,High Rise,12,_6bd232064ED0D62,2020-05-19 11:38:38,2020-08-11 08:11:41,6.4.3.7,3,6.4.3.7. Fire Department Connections
77384,425 Walmer Rd,425,Walmer,No,High Rise,12,_6bd232064ED0D62,2020-05-19 11:38:38,2020-08-11 08:11:41,9.6.2.6,4,9.6.2.6 Protection of openings in fire separations
77385,150 Dan Leckie Way,150,Dan Leckie,No,High Rise,10,_6bd23B3F8329CC7,2020-05-19 11:54:35,2020-12-24 13:45:31,6.3.1.4,1,6.3.1.4 Fire Alarm Maintenance
77386,500 Doris Ave,500,Doris,No,High Rise,18,_6bd243DC85EFE0D,2020-05-20 11:54:38,2020-06-01 15:18:34,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
77388,10 Northtown Way,10,Northtown,No,High Rise,18,_6bd2483B495B20B,2020-05-19 16:13:15,2020-06-24 17:08:36,2.8.2.1,1,2.8.2.1 Measures in a fire safety plan
77389,10 Northtown Way,10,Northtown,No,High Rise,18,_6bd2483B495B20B,2020-05-19 16:13:15,2020-06-24 17:08:36,6.5.1.2,2,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance"
77391,606 Avenue Rd,606,Avenue,No,High Rise,12,_6bd2538D913F03F,2020-05-26 11:19:56,2020-07-08 12:21:45,2.2.2.1,1,2.2.2.1 Damaged fire separations
77392,606 Avenue Rd,606,Avenue,No,High Rise,12,_6bd2538D913F03F,2020-05-26 11:19:56,2020-07-08 12:21:45,2.2.3.2,2,2.2.3.2 Maintenance of closures
77393,39 Old Mill Rd,39,Old Mill,No,High Rise,3,_6bd25448CBB44B9,2020-05-19 09:15:20,2020-09-15 09:26:59,1.1.2.3./6.3.2.2.,1,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm)
77394,39 Old Mill Rd,39,Old Mill,No,High Rise,3,_6bd25448CBB44B9,2020-05-19 09:15:20,2020-09-15 09:26:59,2.2.3.1,2,2.2.3.1 Damaged closures
77395,39 Old Mill Rd,39,Old Mill,No,High Rise,3,_6bd25448CBB44B9,2020-05-19 09:15:20,2020-09-15 09:26:59,2.2.3.2,3,2.2.3.2 Maintenance of closures
77396,633 Bay St,633,Bay,No,High Rise,11,_6bd255B27795DF2,2020-06-12 16:17:50,2020-10-08 15:15:20,1.1.2.1./7.3.1.2.,1,1.1.2.1./7.3.1.2. Records of Test (Smoke Control)
77397,633 Bay St,633,Bay,No,High Rise,11,_6bd255B27795DF2,2020-06-12 16:17:50,2020-10-08 15:15:20,2.2.3.2,2,2.2.3.2 Maintenance of closures
77398,633 Bay St,633,Bay,No,High Rise,11,_6bd255B27795DF2,2020-06-12 16:17:50,2020-10-08 15:15:20,2.7.1.7,3,2.7.1.7 Maintenance and lighting for exits
77399,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,2.2.2.1,1,2.2.2.1 Damaged fire separations
77400,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,2.2.3.2,2,2.2.3.2 Maintenance of closures
77401,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,2.2.3.3,3,2.2.3.3 Operation of closures
77402,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,2.4.1.1,4,2.4.1.1 Accumulation of combustible materials
77403,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,2.5.1.2,5,2.5.1.2 Maintaining access free of obstructions
77404,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,2.8.2.1,6,2.8.2.1 Measures in a fire safety plan
77405,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,4.1.5.9,7,4.1.5.9 Basement storage
77406,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,5.6.2.4,8,5.6.2.4 Indoor storage of flammable compressed gases
77407,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,6.4.3.7,9,6.4.3.7. Fire Department Connections
77408,500 Avenue Rd,500,Avenue,No,High Rise,12,_6bd25604F364A37,2020-05-19 13:45:40,2020-10-06 16:23:45,9.6.2.6,10,9.6.2.6 Protection of openings in fire separations
77409,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
77410,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.2.7.5.,2,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
77411,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.3.2.2.,3,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
77412,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.3.2.6.,4,1.1.2.1./6.3.2.6. Records of Test (Smoke Alarms)
77413,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.4.3.2.,5,1.1.2.1./6.4.3.2. Records of Test (Standpipe - Hydrostatic)
77414,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.5.5.3.,6,1.1.2.1./6.5.5.3. Records of Test (Water Flow Test)
77415,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.5.5.4.,7,1.1.2.1./6.5.5.4. Records of Test (Dry Pipe Trip Test)
77416,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.6.3.5.,8,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
77417,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,1.1.2.1./6.7.1.1.,9,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
77418,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,2.2.3.2,10,2.2.3.2 Maintenance of closures
77419,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,2.4.1.1,11,2.4.1.1 Accumulation of combustible materials
77420,276 St George St,276,St George,No,High Rise,11,_6bd256261BE3452,2020-05-28 10:43:54,2020-08-05 16:07:04,6.3.1.2,12,6.3.1.2 Monitoring
77421,206 St George St,206,St George,No,High Rise,11,_6bd258975A99D43,2020-06-16 15:44:08,2020-09-10 10:49:16,1.1.2.1./6.3.2.2.,1,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
77422,206 St George St,206,St George,No,High Rise,11,_6bd258975A99D43,2020-06-16 15:44:08,2020-09-10 10:49:16,2.2.3.2,2,2.2.3.2 Maintenance of closures
77423,575 Avenue Rd,575,Avenue,No,High Rise,12,_6bd259A8A2D697B,2020-05-22 11:03:27,2021-04-22 09:23:32,1.1.2.2,1,1.1.2.2 Retention of records
77424,575 Avenue Rd,575,Avenue,No,High Rise,12,_6bd259A8A2D697B,2020-05-22 11:03:27,2021-04-22 09:23:32,2.2.2.1,2,2.2.2.1 Damaged fire separations
77425,575 Avenue Rd,575,Avenue,No,High Rise,12,_6bd259A8A2D697B,2020-05-22 11:03:27,2021-04-22 09:23:32,2.2.3.2,3,2.2.3.2 Maintenance of closures
77426,575 Avenue Rd,575,Avenue,No,High Rise,12,_6bd259A8A2D697B,2020-05-22 11:03:27,2021-04-22 09:23:32,6.3.2.2,4,6.3.2.2 Fire alarm systems
77427,575 Avenue Rd,575,Avenue,No,High Rise,12,_6bd259A8A2D697B,2020-05-22 11:03:27,2021-04-22 09:23:32,6.4.3.7,5,6.4.3.7. Fire Department Connections
77428,145 St George St,145,St George,No,High Rise,11,_6bd25A8112751B4,2020-05-26 14:47:49,2020-06-17 13:28:45,2.2.3.2,1,2.2.3.2 Maintenance of closures
77429,35 Hayden St,35,Hayden,No,High Rise,11,_6bd25BA7C6350D1,2020-05-29 13:28:10,2020-10-28 08:42:31,1.1.2.1./6.2.7.5.,1,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
77430,35 Hayden St,35,Hayden,No,High Rise,11,_6bd25BA7C6350D1,2020-05-29 13:28:10,2020-10-28 08:42:31,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
77431,35 Hayden St,35,Hayden,No,High Rise,11,_6bd25BA7C6350D1,2020-05-29 13:28:10,2020-10-28 08:42:31,1.1.2.1./6.5.5.2.,3,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
77432,35 Hayden St,35,Hayden,No,High Rise,11,_6bd25BA7C6350D1,2020-05-29 13:28:10,2020-10-28 08:42:31,2.8.2.1,4,2.8.2.1 Measures in a fire safety plan
77434,50 Holly St,50,Holly,No,High Rise,12,_6bd2603DCB30860,2020-06-01 16:23:27,2020-07-30 11:39:23,2.16.2.1,1,2.16.2.1 Installation requirements
77435,50 Holly St,50,Holly,No,High Rise,12,_6bd2603DCB30860,2020-06-01 16:23:27,2020-07-30 11:39:23,2.2.2.1,2,2.2.2.1 Damaged fire separations
77436,50 Holly St,50,Holly,No,High Rise,12,_6bd2603DCB30860,2020-06-01 16:23:27,2020-07-30 11:39:23,2.2.3.2,3,2.2.3.2 Maintenance of closures
77437,50 Holly St,50,Holly,No,High Rise,12,_6bd2603DCB30860,2020-06-01 16:23:27,2020-07-30 11:39:23,2.4.1.3,4,2.4.1.3 Waste receptacles
77438,1775 Eglinton Ave W,1775,Eglinton,No,High Rise,12,_6bd261C0905123C,2020-06-01 16:01:55,2021-01-22 12:45:26,1.1.2.1,1,1.1.2.1 Records to be prepared
77439,1775 Eglinton Ave W,1775,Eglinton,No,High Rise,12,_6bd261C0905123C,2020-06-01 16:01:55,2021-01-22 12:45:26,1.1.2.1./7.2.2.1.,2,1.1.2.1./7.2.2.1. Records of Test (Elevator)
77440,1775 Eglinton Ave W,1775,Eglinton,No,High Rise,12,_6bd261C0905123C,2020-06-01 16:01:55,2021-01-22 12:45:26,2.16.2.1,3,2.16.2.1 Installation requirements
77441,1775 Eglinton Ave W,1775,Eglinton,No,High Rise,12,_6bd261C0905123C,2020-06-01 16:01:55,2021-01-22 12:45:26,2.2.2.1,4,2.2.2.1 Damaged fire separations
